USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.2  0.1 168096  8092 ?        Ss   12:53   0:51 /sbin/init
krzyszt+    2647  2.8  0.7 1509768 57360 ?       Sl   12:53  11:00 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=utility --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --service-sandbox-type=network --disable-webrtc-apm-in-audio-service --shared-files=v8_snapshot_data:100
krzyszt+    2702  0.3  1.8 5847304 143984 ?      Sl   12:53   1:15 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2703  1.2  4.0 5950840 322528 ?      Sl   12:53   4:55 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2704  0.3  1.5 5817444 120288 ?      Sl   12:53   1:13 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2705  0.4  2.1 5848900 168240 ?      Sl   12:53   1:52 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2736  5.2  2.8 5926868 228708 ?      Sl   12:53  20:22 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --extension-process --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2752  0.2  1.2 5820344 100412 ?      Sl   12:53   0:51 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --extension-process --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    2934  0.2  1.1 5776796 94416 ?       Sl   12:53   0:54 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=18 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    3029  0.0  0.1 641732  9776 ?        Sl   12:54   0:00 /usr/bin/snap userd
krzyszt+    3136  0.0  2.3 848092 185008 ?       Sl   12:54   0:06 /usr/bin/gnome-software --gapplication-service
krzyszt+    3138  0.0  0.2 421144 19472 ?        Sl   12:54   0:01 update-notifier
krzyszt+    3847  0.0  0.0 316980  7308 ?        Sl   12:55   0:00 /usr/libexec/gvfsd-network --spawner :1.3 /org/gtk/gvfs/exec_spaw/1
root        3865  0.0  0.0  13648  3716 ?        Ss   12:55   0:03 /sbin/mount.ntfs /dev/sda6 /media/krzysztof/M -o rw,nodev,nosuid,windows_names,uid=1000,gid=1000,uhelper=udisks2
krzyszt+    3888  0.0  0.0 317692  7076 ?        Sl   12:55   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.3 /org/gtk/gvfs/exec_spaw/3
krzyszt+    4288  0.5  0.9 660196 76756 ?        Sl   12:58   1:58 /usr/share/discord/Discord
krzyszt+    4291  0.0  0.2 194964 18256 ?        S    12:58   0:00 /usr/share/discord/Discord --type=zygote
krzyszt+    4293  0.0  0.0 194964  6988 ?        S    12:58   0:00 /usr/share/discord/Discord --type=zygote
krzyszt+    4317  0.0  0.8 443348 65592 ?        Sl   12:58   0:17 /usr/share/discord/Discord --type=gpu-process --field-trial-handle=11260642705273212321,2444814328108588028,131072 --disable-features=SpareRendererForSitePerProcess --gpu-preferences=KAAAAAAAAAAgAAAgAAAAAAAAYAAAAAAAEAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAA --service-request-channel-token=3393451531639483593
krzyszt+    4323  0.0  0.3 267876 29912 ?        Sl   12:58   0:02 /usr/share/discord/Discord --type=utility --field-trial-handle=11260642705273212321,2444814328108588028,131072 --disable-features=SpareRendererForSitePerProcess --lang=pl --service-sandbox-type=network --service-request-channel-token=16343805840586114331 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
krzyszt+    4365  1.2  2.4 1194952 194020 ?      Sl   12:58   4:39 /usr/share/discord/Discord --type=renderer --autoplay-policy=no-user-gesture-required --field-trial-handle=11260642705273212321,2444814328108588028,131072 --disable-features=SpareRendererForSitePerProcess --lang=pl --app-path=/usr/share/discord/resources/app.asar --no-sandbox --no-zygote --native-window-open --preload=/home/krzysztof/.config/discord/0.0.10/modules/discord_desktop_core/core.asar/app/mainScreenPreload.js --background-color=#202225 --num-raster-threads=4 --enable-main-frame-before-activation --service-request-channel-token=624568098727944091 --renderer-client-id=7 --no-v8-untrusted-code-mitigations --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
krzyszt+    4648  0.5  0.3 1552668 30672 ?       Sl   13:01   1:55 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=utility --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --service-sandbox-type=audio --disable-webrtc-apm-in-audio-service --shared-files=v8_snapshot_data:100
krzyszt+    4804  0.5  3.3 10101660 268092 ?     Sl   13:03   1:59 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=32 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    4884  0.0  0.0  14040  4456 pts/1    Ss+  13:05   0:00 bash
krzyszt+    5007 15.4 12.3 6524972 981296 ?      Sl   13:05  57:25 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=43 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    5027  0.1  0.9 5758312 74612 ?       Sl   13:05   0:43 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=44 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    5052  0.3  1.2 5766944 99556 ?       Sl   13:05   1:08 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=45 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    5112  2.5  2.5 3708132 199880 ?      Sl   13:06   9:26 /snap/spotify/41/usr/share/spotify/spotify
krzyszt+    5221  0.0  0.1 556440 14204 ?        S    13:06   0:00 /snap/spotify/41/usr/share/spotify spotify --type=zygote --no-sandbox --log-file=/snap/spotify/41/usr/share/spotify/debug.log --log-severity=disable --product-version=Spotify/1.1.26.501 --lang=en
krzyszt+    5243  1.3  0.7 909144 63148 ?        Sl   13:06   5:05 /snap/spotify/41/usr/share/spotify/spotify --type=gpu-process --field-trial-handle=5612613813230194362,16870990444291962289,131072 --disable-features=MimeHandlerViewInCrossProcessFrame --no-sandbox --log-file=/snap/spotify/41/usr/share/spotify/debug.log --log-severity=disable --product-version=Spotify/1.1.26.501 --lang=en - AAAgAAAAAAAAYAAAAAAAEAAAAAAAAAAAAAAAAAAAAAgAAAAAAAAA --use-gl=swiftshader-webgl --log-file=/snap/spotify/41/usr/share/spotify/debug.log --service-request-channel-token=13093517437998771785
krzyszt+    5253  0.0  0.3 1412172 29916 ?       Sl   13:06   0:06 /snap/spotify/41/usr/share/spotify/spotify --type=utility --field-trial-handle=5612613813230194362,16870990444291962289,131072 --disable-features=MimeHandlerViewInCrossProcessFrame --lang=pl --service-sandbox-type=network --no-sandbox --log-file=/snap/spotify/41/usr/share/spotify/debug.log --log-severity=disable - 26.501 --lang=en --log-file=/snap/spotify/41/usr/share/spotify/debug.log --service-request-channel-token=7825399345928496916 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
krzyszt+    5271  2.4  3.7 2197868 299764 ?      Sl   13:06   9:17 /snap/spotify/41/usr/share/spotify spotify --type=zygote --no-sandbox --log-file=/snap/spotify/41/usr/share/spotify/debug.log --log-severity=disable --product-version=Spotify/1.1.26.501 --lang=en
krzyszt+    5358  0.0  0.0  43968  3484 ?        Ss   13:07   0:00 /usr/lib/bluetooth/obexd
krzyszt+    5544  0.5  1.1 1025284 88236 ?       Ssl  13:10   1:53 /snap/sublime-text/85/opt/sublime_text/sublime_text index.html
krzyszt+    5566  0.0  0.5 386332 45852 ?        Sl   13:10   0:12 /snap/sublime-text/85/opt/sublime_text/plugin_host 5544 --auto-shell-env
krzyszt+    5784  0.5  3.1 10090652 250552 ?     Sl   13:13   1:58 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=55 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    6115  0.2  1.1 5773240 93324 ?       Sl   13:18   0:56 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=60 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+    8541  0.3  2.4 3241972 194096 ?      Sl   13:43   1:11 /usr/lib/thunderbird/thunderbird
krzyszt+   11387  0.0  0.1 282532  8216 ?        Sl   14:26   0:00 /usr/libexec/gvfsd-http --spawner :1.3 /org/gtk/gvfs/exec_spaw/4
krzyszt+   19424  0.0  0.3 467632 29352 ?        SLl  16:55   0:00 /usr/bin/seahorse --gapplication-service
krzyszt+   19426  0.0  0.3 1249168 27868 ?       Sl   16:55   0:00 /usr/bin/gnome-calendar --gapplication-service
krzyszt+   23981  0.2  0.9 5757700 74348 ?       Sl   18:02   0:09 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=278 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   24007  0.2  0.9 5757696 74716 ?       Sl   18:02   0:09 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=279 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   24021  0.2  1.9 5827056 156728 ?      Sl   18:02   0:10 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --extension-process --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=280 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   24035  0.0  0.6 5016868 50696 ?       Sl   18:02   0:00 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=ppapi --field-trial-handle=3940561844639559568,15859360700521113766,131072 --ppapi-flash-args --lang=pl --shared-files
krzyszt+   24269  0.3  1.3 5782588 111204 ?      Sl   18:03   0:17 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=295 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       24598  0.0  0.0      0     0 ?        I    18:06   0:00 [kworker/7:1-events]
krzyszt+   24711  1.0  1.7 5825788 141376 ?      Sl   18:08   0:45 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=310 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       24807  0.3  0.0      0     0 ?        I    18:09   0:13 [kworker/u16:1-i915]
root       24808  0.2  0.0      0     0 ?        I<   18:09   0:08 [kworker/u17:0-rb_allocator]
krzyszt+   24991  0.5  2.8 5868260 228808 ?      Sl   18:13   0:20 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=322 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   25077  0.3  1.7 5811400 136716 ?      Sl   18:14   0:12 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=329 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   25098  0.2  1.5 5809256 121416 ?      Sl   18:14   0:11 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=330 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       25336  0.0  0.0      0     0 ?        I    18:19   0:00 [kworker/3:2-events]
krzyszt+   25394  0.0  0.0  14092  5400 pts/0    Ss   18:20   0:00 bash
root       25933  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/1:2-mm_percpu_wq]
krzyszt+   25999  0.5  1.3 5781276 106444 ?      Sl   18:31   0:15 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=360 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26019  0.2  1.1 5770524 90216 ?       Sl   18:31   0:08 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=361 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26037  0.3  1.2 5772832 97184 ?       Sl   18:31   0:10 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=362 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26050  0.2  1.0 5761256 84480 ?       Sl   18:31   0:06 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=363 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26064  0.3  1.1 5763404 91004 ?       Sl   18:31   0:08 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=364 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26080  0.2  0.9 5758428 76848 ?       Sl   18:31   0:06 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=365 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26101  0.2  0.9 5760756 78032 ?       Sl   18:31   0:06 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=366 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26114  0.2  0.9 5770220 73692 ?       Sl   18:31   0:06 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=367 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26128  0.4  1.5 5795552 121516 ?      Sl   18:31   0:12 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=368 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   26444  2.1  3.4 10109680 277824 ?     Sl   18:34   0:57 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=378 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       26978  0.1  0.0      0     0 ?        I    18:46   0:03 [kworker/u16:0-events_unbound]
krzyszt+   27123  0.4  1.5 5820508 126904 ?      Sl   18:48   0:07 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=393 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       27212  0.0  0.0      0     0 ?        I    18:49   0:00 [kworker/5:0-events]
krzyszt+   27385  0.2  0.7 1131288 56484 ?       Sl   18:53   0:04 /usr/bin/nautilus --gapplication-service
krzyszt+   27468  0.5  1.7 5808840 137440 ?      Sl   18:53   0:08 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=398 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       27514  0.4  0.0      0     0 ?        I    18:53   0:06 [kworker/4:2-events]
root       27538  0.0  0.0      0     0 ?        I    18:54   0:00 [kworker/6:3-events]
krzyszt+   27569  0.0  0.1  27360  8860 pts/0    T    18:54   0:00 vim file
krzyszt+   27632  0.0  0.1  27688  8852 pts/0    T    18:56   0:00 vim file
root       27707  0.3  0.0      0     0 ?        I<   18:57   0:04 [kworker/u17:2-hci0]
krzyszt+   27824  0.5  1.3 5780836 110672 ?      Sl   18:58   0:06 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=407 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       27839  0.0  0.0      0     0 ?        I    18:58   0:00 [kworker/2:1-rcu_gp]
root       27858  0.0  0.0      0     0 ?        I    18:59   0:00 [kworker/0:0-events]
root       27882  0.0  0.0      0     0 ?        I    18:59   0:00 [kworker/4:1-events]
root       27900  0.0  0.0      0     0 ?        I    18:59   0:00 [kworker/3:0-events]
krzyszt+   27912  3.4  5.3 6134804 426616 ?      Sl   18:59   0:39 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=414 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   27928  0.2  0.9 5749532 73748 ?       Sl   18:59   0:02 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=415 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   28091  0.0  0.1  27544  8520 pts/0    T    19:02   0:00 vim
root       28205  0.0  0.0      0     0 ?        I    19:03   0:00 [kworker/5:2-events]
root       28239  0.0  0.0      0     0 ?        I    19:03   0:00 [kworker/2:2-rcu_gp]
krzyszt+   28257  1.2  1.5 5795244 122988 ?      Sl   19:03   0:11 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=433 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   28285  0.2  0.9 5749532 72548 ?       Sl   19:03   0:01 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=434 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   28300  0.2  0.9 5749524 73772 ?       Sl   19:03   0:02 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=435 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   28313  0.2  0.9 5749752 71976 ?       Sl   19:03   0:01 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=436 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
krzyszt+   28327  0.8  1.3 5788876 111124 ?      Sl   19:03   0:07 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=437 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       28587  0.0  0.0      0     0 ?        I    19:07   0:00 [kworker/6:0-events]
root       28700  0.0  0.0      0     0 ?        I    19:09   0:00 [kworker/0:1-events]
root       28717  0.0  0.0      0     0 ?        I    19:09   0:00 [kworker/7:3-events]
root       28804  0.2  0.0      0     0 ?        I    19:11   0:00 [kworker/u16:3-events_unbound]
root       28828  0.0  0.0      0     0 ?        I    19:12   0:00 [kworker/6:1-events]
root       28836  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/1:1-events]
root       28902  0.8  0.0      0     0 ?        I    19:13   0:02 [kworker/4:0-events]
root       28907  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/4:3-events]
root       28908  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/4:4-events]
krzyszt+   28945  6.9  3.2 10097772 259068 ?     Sl   19:13   0:19 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=444 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       29001  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/5:1-mm_percpu_wq]
root       29002  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/3:1-events]
root       29015  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/3:3-events]
root       29046  0.0  0.0      0     0 ?        I    19:13   0:00 [kworker/6:2-events]
krzyszt+   29065  0.2  0.5 5517004 47016 ?       Sl   19:14   0:00 /snap/chromium/1143/usr/lib/chromium-browser/chrome --type=renderer --disable-webrtc-apm-in-audio-service --field-trial-handle=3940561844639559568,15859360700521113766,131072 --lang=pl --enable-auto-reload --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=462 --no-v8-untrusted-code-mitigations --shared-files=v8_snapshot_data:100
root       29119  0.1  0.0      0     0 ?        I<   19:15   0:00 [kworker/u17:1-hci0]
root       29120  0.0  0.0      0     0 ?        I    19:15   0:00 [kworker/0:2-events]
root       29189  0.0  0.0      0     0 ?        I    19:16   0:00 [kworker/7:0-events]
root       29221  0.0  0.0      0     0 ?        I    19:17   0:00 [kworker/2:0-mm_percpu_wq]
root       29244  0.0  0.0      0     0 ?        I    19:17   0:00 [kworker/u16:2-i915]
krzyszt+   29247  0.0  0.0  10268   832 ?        S    19:17   0:00 sleep 60
krzyszt+   29271  0.0  0.0  14320  3548 pts/0    R+   19:18   0:00 ps aux
  363  4704 54378 processes.txt
